Store,Date,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Weekly_Sales,Year,Month,WeekOfYear,DayOfWeek,Holiday_Weight,Weighted_Weekly_Sales
9,9/3/2013,FALSE,90.45,3.575,9983.59,0,0,0,57029.78,218.961,6.404,1,125833,,2013,9,36,1,1,
9,9/5/2013,FALSE,38.01,2.572,212.26,-10.98,0.68,0,0,214.655,6.415,1,125833,,2013,9,36,3,1,
9,9/6/2013,FALSE,60.67,3.288,0,19,0,25.6,0,217.404,6.416,1,125833,,2013,9,36,4,1,
9,9/10/2013,FALSE,61.59,2.728,0,3671.37,53.6,0,28766.27,215.556,6.56,1,125833,,2013,9,37,1,1,
9,9/12/2013,FALSE,81.05,3.346,1461.59,0,24.45,8471.88,0,225.55,5.539,1,125833,,2013,9,37,3,1,
9,9/13/2013,FALSE,69.99,2.725,32793.78,0,31.33,0,0,215.408,6.56,1,125833,,2013,9,37,4,1,
9,9/17/2013,FALSE,54.46,3.332,0,0,0,0,0,221.482,6.054,1,125833,,2013,9,38,1,1,
9,9/19/2013,FALSE,91.52,3.684,720.82,0,50,0,6576.96,219.135,6.404,1,125833,,2013,9,38,3,1,
9,9/20/2013,FALSE,86.3,2.664,2087.19,0,342.71,9546.75,0,215.162,6.442,1,125833,,2013,9,38,4,1,
9,9/24/2013,FALSE,85.02,2.653,0,0,4.59,0,0,214.897,6.384,1,125833,,2013,9,39,1,1,
9,9/26/2013,FALSE,80.71,3.638,0,0,0,0,0,226.073,5.277,1,125833,,2013,9,39,3,1,
9,9/27/2013,FALSE,87.18,3.286,0,0,0,0,1666.6,225.592,5.539,1,125833,,2013,9,39,4,1,
9,10/1/2013,FALSE,53.67,3.555,0,1191.27,50.82,0,1765.08,224.374,5.667,1,125833,,2013,10,40,1,1,
9,10/3/2013,FALSE,66.09,2.808,21474.27,0,11.37,0,11593.14,214,6.384,1,125833,,2013,10,40,3,1,
9,10/4/2013,FALSE,80.71,3.638,0,0,0,0,1042.83,226.073,5.277,1,125833,,2013,10,40,4,1,
9,10/8/2013,FALSE,41.82,2.976,0,98,0,0,1736.73,214.923,6.416,1,125833,,2013,10,41,1,1,
9,10/10/2013,FALSE,42.44,3.261,0,0,6.5,0,6465.69,223.617,5.667,1,125833,,2013,10,41,3,1,
9,10/11/2013,FALSE,70.49,3.907,0,0,5.1,0,0,219.362,6.38,1,125833,,2013,10,41,4,1,
9,10/15/2013,FALSE,69.52,3.63,9712.39,0,0,0,0,225.494,5.539,1,125833,,2013,10,42,1,1,
9,10/17/2013,FALSE,56.12,3.524,0,0,0,0,0,218.445,6.38,1,125833,,2013,10,42,3,1,
9,10/18/2013,FALSE,76.8,3.666,0,0,0,0,0,226.763,5.277,1,125833,,2013,10,42,4,1,
9,10/22/2013,FALSE,86.37,3.571,8791.04,0,0,4746.58,0,225.8,5.277,1,125833,,2013,10,43,1,1,
9,10/24/2013,FALSE,65.21,2.719,0,57.61,0,0,0,214.347,6.384,1,125833,,2013,10,43,3,1,
9,10/25/2013,FALSE,60.09,3.601,12407.71,1767.26,0,19,4541.89,227.169,4.954,1,125833,,2013,10,43,4,1,
9,10/31/2013,FALSE,54.03,3.669,0,18.94,0.22,0,0,224.805,5.667,1,125833,,2013,10,44,3,1,
9,11/1/2013,FALSE,86.74,3.594,0,5524.49,0,0,861.14,218.684,6.38,1,125833,,2013,11,44,4,1,
9,11/7/2013,FALSE,54.03,3.669,2588.06,5.6,0,11597.23,5043.45,224.805,5.667,1,125833,,2013,11,45,3,1,
9,11/8/2013,FALSE,58.28,3.297,16196.98,0,0,0,4038.58,221.648,6.054,1,125833,,2013,11,45,4,1,
9,11/14/2013,FALSE,65.46,3.353,0,0,1.49,2593.93,2324.48,221.15,6.054,1,125833,,2013,11,46,3,1,
9,11/15/2013,FALSE,71.5,2.826,0,0,0,183.96,0,214.14,6.384,1,125833,,2013,11,46,4,1,
9,11/21/2013,FALSE,78.51,2.642,2228.83,0,0,0,0,214.656,6.442,1,125833,,2013,11,47,3,1,
9,11/22/2013,FALSE,87.93,3.73,0,1.49,0,0,0,226.21,5.277,1,125833,,2013,11,47,4,5,
9,11/28/2013,FALSE,82.93,2.623,3140.4,0,0,0,0,214.647,6.442,1,125833,,2013,11,48,3,1,
9,11/29/2013,TRUE,71.9,3.743,0,329.3,0,1053.96,0,218.913,6.38,1,125833,,2013,11,48,4,1,
9,12/5/2013,FALSE,54.03,3.669,0,0,0,748.97,0,224.805,5.667,1,125833,,2013,12,49,3,1,
9,12/6/2013,FALSE,43.06,2.514,0,5,0,477.96,950.77,214.851,6.415,1,125833,,2013,12,49,4,1,
9,12/12/2013,FALSE,69.52,3.63,0,21,9.08,5185.35,0,225.494,5.539,1,125833,,2013,12,50,3,1,
9,12/13/2013,FALSE,48.43,2.625,0,42.04,3.15,0,0,214.905,6.415,1,125833,,2013,12,50,4,1,
9,12/19/2013,FALSE,48.43,2.625,5522.33,0,0,0,0,214.905,6.415,1,125833,,2013,12,51,3,1,
9,12/20/2013,TRUE,67.36,2.72,0,0,42.74,0,0,215.359,6.56,1,125833,,2013,12,51,4,1,
9,12/26/2013,FALSE,84.49,2.608,3029.6,0,0,0,3283.83,214.787,6.442,1,125833,,2013,12,52,3,1,
9,12/27/2013,FALSE,86.37,3.571,11690.61,101.3,0,0,0,225.8,5.277,1,125833,,2013,12,52,4,1,
10,1/2/2013,FALSE,49.96,2.828,0,0,6.01,0,0,126.496,9.765,1,126512,,2013,1,1,2,1,
10,1/3/2013,FALSE,73.03,3.818,0,1678.35,66.01,1726.99,0,128.824,8.494,1,126512,,2013,1,1,3,1,
10,1/9/2013,FALSE,56.85,3.543,35.76,0,0,0,0,130.35,7.545,1,126512,,2013,1,2,2,1,
10,1/10/2013,FALSE,71.04,3.009,22838.35,0,4.8,0,1273.02,126.491,9.003,1,126512,,2013,1,2,3,1,
10,1/16/2013,FALSE,86.01,3.779,0,0,0,0,0,129.134,8.257,1,126512,,2013,1,3,2,1,
10,1/17/2013,FALSE,61.77,3.43,1913.05,23438.57,0,17.72,0,127.995,8.744,1,126512,,2013,1,3,3,1,
10,1/23/2013,FALSE,86.01,3.001,0,0,0,0,0,126.235,9.003,1,126512,,2013,1,4,2,1,
10,1/24/2013,FALSE,88.57,3.793,0,0,0,0,0,129.113,8.257,1,126512,,2013,1,4,3,1,
10,1/30/2013,FALSE,88.59,3.697,0,0,0,0,0,129.151,8.257,1,126512,,2013,1,5,2,1,
10,1/31/2013,FALSE,86.03,4.127,0,0,37.01,1369.3,0,131.029,7.382,1,126512,,2013,1,5,3,1,
10,2/1/2013,TRUE,90.78,3.811,8906.38,0,0,0,0,130.756,7.17,1,126512,,2013,2,5,4,1,
10,2/6/2013,FALSE,78.32,3.12,0,0,0,500.2,2014.84,126.184,9.524,1,126512,,2013,2,6,2,1,
10,2/7/2013,FALSE,72.71,4.449,0,0,58.56,0,0,131.15,6.943,1,126512,,2013,2,6,3,1,
10,2/8/2013,FALSE,57.06,3.236,6382.88,0,0,0,4895.18,126.984,9.003,1,126512,,2013,2,6,4,1,
10,2/13/2013,FALSE,58.83,3.047,5739.62,0,0,0,970.72,126.607,9.003,1,126512,,2013,2,7,2,1,
10,2/14/2013,FALSE,91.03,3.1,0,0,0,0,2618.88,126.152,9.199,1,126512,,2013,2,7,3,1,
10,2/15/2013,FALSE,48.92,3.428,0,5600.94,636.54,0,0,130.071,7.874,1,126512,,2013,2,7,4,1,
10,2/20/2013,FALSE,59.85,3.443,0,0,0,385.53,0,130.158,7.545,1,126512,,2013,2,8,2,1,
10,2/21/2013,FALSE,83.8,3.087,11628.21,0,0,17,0,126.102,9.199,1,126512,,2013,2,8,3,1,
10,2/22/2013,FALSE,54.51,3.66,0,0,0,0,0,130.279,7.545,1,126512,,2013,2,8,4,1,
10,2/27/2013,FALSE,76.03,4.186,6569.4,0,0,0,0,131.145,7.382,1,126512,,2013,2,9,2,1,
10,2/28/2013,FALSE,77.02,4.058,21823.53,0,197.48,0,2169.34,131.136,7.382,1,126512,,2013,2,9,3,1,
10,3/1/2013,FALSE,57.65,3.963,612.01,0,0,677.29,1533.86,130.741,7.545,1,126512,,2013,3,9,4,1,
10,3/5/2013,FALSE,91.03,3.1,0,0,4,533.84,0,126.152,9.199,1,126512,,2013,3,10,1,1,
10,3/7/2013,FALSE,89.92,4.014,7264.07,0,16380.88,0,0,130.793,7.382,1,126512,,2013,3,10,3,1,
10,3/8/2013,FALSE,55.28,3.677,0,0,0,1.88,0,129.817,7.874,1,126512,,2013,3,10,4,1,
10,3/12/2013,FALSE,73.03,3.818,4034.35,13498.72,0,6243.02,0,128.824,8.494,1,126512,,2013,3,11,1,1,
10,3/14/2013,FALSE,58.22,2.915,16432.28,0,0.73,0,516.76,126.526,9.765,1,126512,,2013,3,11,3,1,
10,3/15/2013,FALSE,90.78,3.811,0,745.75,0,5299.73,0,130.756,7.17,1,126512,,2013,3,11,4,1,
10,3/19/2013,FALSE,61.05,4.089,0,118.73,58.82,0,0,128.911,8.494,1,126512,,2013,3,12,1,1,
10,3/21/2013,FALSE,86.13,3.123,0,0,200,1008.3,0,126.085,9.199,1,126512,,2013,3,12,3,1,
10,3/22/2013,FALSE,74.04,4.202,0,0,0,0,6560.97,129.089,8.494,1,126512,,2013,3,12,4,1,
10,3/26/2013,FALSE,83.49,2.935,0,0,108.57,0,0,126.114,9.524,1,126512,,2013,3,13,1,1,
10,3/28/2013,FALSE,68.57,3.828,6139.82,22.4,181.13,0,0,129.805,7.874,1,126512,,2013,3,13,3,1,
10,3/29/2013,FALSE,67.92,4.294,0,0,0,0,0,130.967,7.545,1,126512,,2013,3,13,4,1,
10,4/2/2013,FALSE,89.92,4.014,27400.95,30.33,0,0,10261.95,130.793,7.382,1,126512,,2013,4,14,1,1,
10,4/4/2013,FALSE,83.8,3.087,0,0,34.1,0,0,126.102,9.199,1,126512,,2013,4,14,3,1,
10,4/5/2013,FALSE,60.51,3.091,0,0,0,0,2282.68,126.793,9.003,1,126512,,2013,4,14,4,1,
10,4/9/2013,FALSE,57.62,3.882,5391.83,0,1.1,0,835.34,130.646,7.545,1,126512,,2013,4,15,1,1,
10,4/11/2013,FALSE,66.42,3.05,5037.95,0,0,0,7746,126.471,9.524,1,126512,,2013,4,15,3,1,
10,4/12/2013,FALSE,88.59,3.697,0,3088.37,23.69,1687.13,0,129.151,8.257,1,126512,,2013,4,15,4,1,
10,4/16/2013,FALSE,91.03,3.1,0,328.2,19.51,1705.28,0,126.152,9.199,1,126512,,2013,4,16,1,1,
10,4/18/2013,FALSE,77.02,4.058,12365.91,0,1800.87,0,0,131.136,7.382,1,126512,,2013,4,16,3,1,
10,4/19/2013,FALSE,48.92,3.428,12297.04,9792.52,0,0,0,130.071,7.874,1,126512,,2013,4,16,4,1,
10,4/23/2013,FALSE,88.83,4.002,0,0,0,0,0,130.791,7.17,1,126512,,2013,4,17,1,1,
10,4/25/2013,FALSE,55.28,3.677,11465.8,0,0,0,0,129.817,7.874,1,126512,,2013,4,17,3,1,
10,4/26/2013,FALSE,88.57,3.793,0,0,52.59,0,0,129.113,8.257,1,126512,,2013,4,17,4,1,
10,4/30/2013,FALSE,77.04,2.924,0,0,0,11794.45,0,126.279,9.003,1,126512,,2013,4,18,1,1,
10,5/2/2013,FALSE,89.92,4.014,2247.94,98,0,1043.37,7180.97,130.793,7.382,1,126512,,2013,5,18,3,1,
10,5/3/2013,FALSE,72.62,3.99,4673.94,0,0,0,0,129.076,8.494,1,126512,,2013,5,18,4,1,
10,5/7/2013,FALSE,67.92,4.294,251.26,269,0,402.53,1224.93,130.967,7.545,1,126512,,2013,5,19,1,1,
10,5/9/2013,FALSE,43.43,3.287,0,0,0,1009.78,2263.49,127.192,8.744,1,126512,,2013,5,19,3,1,
10,5/10/2013,FALSE,84.04,2.961,5694.25,0,0,0,0,126.115,9.199,1,126512,,2013,5,19,4,5,
10,5/14/2013,FALSE,66.42,3.05,0,11.2,73934.06,0,0,126.471,9.524,1,126512,,2013,5,20,1,1,
10,5/16/2013,FALSE,50.53,3.489,0,0,0,1698.88,0,129.898,7.874,1,126512,,2013,5,20,3,1,
10,5/17/2013,FALSE,73.56,4.193,0,0,0,3063.26,0,129.044,8.494,1,126512,,2013,5,20,4,1,
10,5/21/2013,FALSE,65.29,3.004,0,0,22.59,0,0,126.602,9.524,1,126512,,2013,5,21,1,1,
10,5/23/2013,FALSE,67.64,3.772,0,0,0,558.25,858.33,128.72,8.494,1,126512,,2013,5,21,3,1,
10,5/24/2013,FALSE,84.76,3.595,0,0,8.48,0,5012.53,130.738,7.17,1,126512,,2013,5,21,4,1,
10,5/28/2013,FALSE,86.03,4.127,2095.31,0,0,0,2312.85,131.029,7.382,1,126512,,2013,5,22,1,1,
10,5/30/2013,FALSE,53.03,3.231,748.82,0,1.79,4472.17,0,127.58,8.744,1,126512,,2013,5,22,3,1,
10,5/31/2013,FALSE,75.01,3.827,0,0,0,0,0,129.694,7.874,1,126512,,2013,5,22,4,1,
10,6/4/2013,FALSE,67.75,4.111,0,2100.24,0,0,0,131.117,7.382,1,126512,,2013,6,23,1,1,
10,6/6/2013,FALSE,51.51,3.381,0,0,12.04,748.97,0,127.859,8.744,1,126512,,2013,6,23,3,1,
10,6/7/2013,FALSE,83.98,3.769,0,0,0,0,0,130.72,7.17,1,126512,,2013,6,23,4,1,
10,6/11/2013,FALSE,84.99,3.022,98.16,0,0,0,0,126.089,9.199,1,126512,,2013,6,24,1,1,
10,6/13/2013,FALSE,77.49,3.784,0,0,0,23826.2,0,129.431,8.257,1,126512,,2013,6,24,3,1,
10,6/14/2013,FALSE,83.8,3.087,0,0,0,0,0,126.102,9.199,1,126512,,2013,6,24,4,1,
10,6/18/2013,FALSE,83.8,3.087,0,0,251.38,272.29,0,126.102,9.199,1,126512,,2013,6,25,1,1,
10,6/20/2013,FALSE,88.83,4.002,107.42,0,0,0,0,130.791,7.17,1,126512,,2013,6,25,3,1,
10,6/21/2013,FALSE,67.64,3.772,312.29,0,15.38,0,0,128.72,8.494,1,126512,,2013,6,25,4,1,
10,6/25/2013,FALSE,63.66,3.086,14171.85,0,0,0,0,126.603,9.524,1,126512,,2013,6,26,1,1,
10,6/27/2013,FALSE,89.8,3.723,5359.22,0,0,0,0,130.683,7.17,1,126512,,2013,6,26,3,1,
10,6/28/2013,FALSE,58.83,3.047,0,0,0,3456.58,0,126.607,9.003,1,126512,,2013,6,26,4,1,
10,7/2/2013,FALSE,88.57,3.793,0,0,6.93,0,3402.95,129.113,8.257,1,126512,,2013,7,27,1,1,
10,7/4/2013,FALSE,86.01,3.779,470.51,0,0,0,2728.99,129.134,8.257,1,126512,,2013,7,27,3,1,
10,7/5/2013,FALSE,90.69,3.807,0,0,3.85,5490.93,2702.96,129.066,8.494,1,126512,,2013,7,27,4,1,
10,7/9/2013,FALSE,85.61,3.794,2087.19,0,0,0,7962.34,129.202,8.257,1,126512,,2013,7,28,1,1,
10,7/11/2013,FALSE,83.07,4.124,0,0,33.31,8,0,130.933,7.17,1,126512,,2013,7,28,3,5,
10,7/12/2013,FALSE,61.24,3.13,0,282.26,92.36,0,6219.56,126.546,9.003,1,126512,,2013,7,28,4,1,
10,7/16/2013,FALSE,53.59,3.398,0,0,5.99,0,0,128.13,8.744,1,126512,,2013,7,29,1,1,
10,7/18/2013,FALSE,77.49,3.784,0,0,5.17,2482.01,1964.35,129.431,8.257,1,126512,,2013,7,29,3,1,
10,7/19/2013,FALSE,86.01,3.779,3220.17,0,0,25.2,0,129.134,8.257,1,126512,,2013,7,29,4,1,
10,7/23/2013,FALSE,48.36,3.541,0,0,0,0,0,129.985,7.874,1,126512,,2013,7,30,1,1,
10,7/25/2013,FALSE,69.74,3.109,0,0,11.5,4033.74,0,126.562,9.524,1,126512,,2013,7,30,3,1,
10,7/26/2013,FALSE,50.53,3.489,755.44,0,0,4338.3,0,129.898,7.874,1,126512,,2013,7,30,4,1,
10,7/30/2013,FALSE,84.04,2.961,0,0,0,2213.04,0,126.115,9.199,1,126512,,2013,7,31,1,5,
10,8/1/2013,FALSE,70.5,4.301,0,0,0.68,2345.51,2803.07,131.193,6.943,1,126512,,2013,8,31,3,1,
10,8/2/2013,FALSE,55.73,3.722,0,0,0,0,0,130.385,7.545,1,126512,,2013,8,31,4,1,
10,8/6/2013,FALSE,67.92,4.294,0,3128.74,0,534.86,0,130.967,7.545,1,126512,,2013,8,32,1,1,
10,8/8/2013,FALSE,51.51,3.381,0,26001.46,0,0,0,127.859,8.744,1,126512,,2013,8,32,3,1,
10,8/9/2013,FALSE,87.4,3.743,0,80,0,0,0,129.241,8.257,1,126512,,2013,8,32,4,1,
10,8/13/2013,FALSE,55.33,3.162,0,0,7.33,0,0,126.669,9.003,1,126512,,2013,8,33,1,5,
10,8/15/2013,FALSE,60.68,3.76,387.48,0,788.56,0,671.89,129.836,7.874,1,126512,,2013,8,33,3,5,
10,8/16/2013,FALSE,51.17,3.041,0,0,0,0,3746.24,126.731,9.003,1,126512,,2013,8,33,4,1,
10,8/20/2013,FALSE,55.73,3.722,0,0,0,0,3475.95,130.385,7.545,1,126512,,2013,8,34,1,1,
10,8/22/2013,FALSE,76.03,4.468,0,161,18.22,820.37,0,131.108,6.943,1,126512,,2013,8,34,3,1,
10,8/23/2013,FALSE,58.22,2.915,3650.53,0,0,0,0,126.526,9.765,1,126512,,2013,8,34,4,1,
10,8/27/2013,FALSE,55.33,3.162,144.59,0,7.5,0,0,126.669,9.003,1,126512,,2013,8,35,1,5,
10,8/29/2013,FALSE,49.96,2.828,0,0,0,0,2449.78,126.496,9.765,1,126512,,2013,8,35,3,1,
10,8/30/2013,TRUE,73.03,3.818,0,254.4,0,0,0,128.824,8.494,1,126512,,2013,8,35,4,1,
10,9/3/2013,FALSE,86.87,4.103,0,0,0,0,0,130.89,7.382,1,126512,,2013,9,36,1,1,
10,9/5/2013,FALSE,61.05,4.089,0,344.55,0,1673.62,1890.59,128.911,8.494,1,126512,,2013,9,36,3,1,
10,9/6/2013,FALSE,70.28,4.254,0,56106.2,0.01,0,0,131.108,7.382,1,126512,,2013,9,36,4,1,
10,9/10/2013,FALSE,78.32,3.12,2565.8,1767.26,926.79,0,0,126.184,9.524,1,126512,,2013,9,37,1,1,
10,9/12/2013,FALSE,73.38,4.151,11984.13,0,0,0,0,129,8.494,1,126512,,2013,9,37,3,1,
10,9/13/2013,FALSE,72.62,3.99,0,0,27,0,0,129.076,8.494,1,126512,,2013,9,37,4,1,
10,9/17/2013,FALSE,56.75,3.336,0,0,7.6,0,0,127.44,8.744,1,126512,,2013,9,38,1,1,
10,9/19/2013,FALSE,88.59,3.697,0,0,0,0,0,129.151,8.257,1,126512,,2013,9,38,3,1,
10,9/20/2013,FALSE,88.58,4.144,0,0,0,0,0,130.83,7.382,1,126512,,2013,9,38,4,1,
10,9/24/2013,FALSE,83.98,3.769,3996.22,0,0,0,4836.22,130.72,7.17,1,126512,,2013,9,39,1,1,
10,9/26/2013,FALSE,52.33,3.034,0,0,0,0,6004.19,126.604,9.765,1,126512,,2013,9,39,3,1,
10,9/27/2013,FALSE,89.67,3.057,353.39,0,0,0,5499.8,126.112,9.524,1,126512,,2013,9,39,4,1,
10,10/1/2013,FALSE,91.36,3.875,11548.63,0,0,0,0,130.756,7.382,1,126512,,2013,10,40,1,1,
10,10/3/2013,FALSE,88.59,3.697,7354.18,11835.35,0,0,1583.43,129.151,8.257,1,126512,,2013,10,40,3,1,
10,10/4/2013,FALSE,91.36,3.875,5658.48,7914.95,0,0,27754.23,130.756,7.382,1,126512,,2013,10,40,4,1,
10,10/8/2013,FALSE,84.04,2.961,0,51.27,0,636.73,0,126.115,9.199,1,126512,,2013,10,41,1,5,
10,10/10/2013,FALSE,84.99,3.022,0,0,0,0,2007.5,126.089,9.199,1,126512,,2013,10,41,3,1,
10,10/11/2013,FALSE,77.04,2.924,0,0,0,4434.39,0,126.279,9.003,1,126512,,2013,10,41,4,1,
10,10/15/2013,FALSE,69.74,3.109,0,0,0,0,0,126.562,9.524,1,126512,,2013,10,42,1,1,
10,10/17/2013,FALSE,54.12,3.781,0,0,0,0,6103.42,130.455,7.545,1,126512,,2013,10,42,3,1,
10,10/18/2013,FALSE,52.33,3.034,0,0,8.87,1053.96,0,126.604,9.765,1,126512,,2013,10,42,4,1,
10,10/22/2013,FALSE,85.52,3.028,576,0,76.35,0,0,126.145,9.199,1,126512,,2013,10,43,1,1,
10,10/24/2013,FALSE,91.03,3.1,0,749.9,12.82,1854.77,0,126.152,9.199,1,126512,,2013,10,43,3,1,
10,10/25/2013,FALSE,92.89,2.978,9422.6,0,0,0,0,126.139,9.199,1,126512,,2013,10,43,4,1,
10,10/31/2013,FALSE,90.78,3.811,3221.47,0,0,1587.92,0,130.756,7.17,1,126512,,2013,10,44,3,1,
10,11/1/2013,FALSE,70.28,4.254,8452.2,0,10.5,0,3785.07,131.108,7.382,1,126512,,2013,11,44,4,1,
10,11/7/2013,FALSE,95.36,3.842,0,64,0,0,689.16,129.089,8.257,1,126512,,2013,11,45,3,1,
10,11/8/2013,FALSE,61.24,3.13,0,28369.34,0,2949.23,0,126.546,9.003,1,126512,,2013,11,45,4,1,
10,11/14/2013,FALSE,49.67,3.148,0,0,0,0,0,127.088,9.003,1,126512,,2013,11,46,3,1,
10,11/15/2013,FALSE,72.71,4.449,0,0,0,0,0,131.15,6.943,1,126512,,2013,11,46,4,1,
10,11/21/2013,FALSE,68.12,3.014,0,0,0,0,7048.24,126.382,9.003,1,126512,,2013,11,47,3,1,
10,11/22/2013,FALSE,71.06,3.127,0,0,0,0,2152.4,126.29,9.524,1,126512,,2013,11,47,4,1,
10,11/28/2013,FALSE,51.17,3.041,2864.01,0,0,0,4442.66,126.731,9.003,1,126512,,2013,11,48,3,1,
10,11/29/2013,TRUE,51.17,3.041,0,0,0,1902.88,2057.71,126.731,9.003,1,126512,,2013,11,48,4,1,
10,12/5/2013,FALSE,53.59,3.675,0,0,0,0,0,130.314,7.545,1,126512,,2013,12,49,3,1,
10,12/6/2013,FALSE,83.98,3.769,5571.99,0,0,0,2147.95,130.72,7.17,1,126512,,2013,12,49,4,1,
10,12/12/2013,FALSE,89.8,3.723,0,1125.71,0,2584.12,0,130.683,7.17,1,126512,,2013,12,50,3,1,
10,12/13/2013,FALSE,50.53,3.489,924.14,1926.05,0,0,5294.18,129.898,7.874,1,126512,,2013,12,50,4,1,
10,12/19/2013,FALSE,77.49,3.784,0,800.94,1.54,0,0,129.431,8.257,1,126512,,2013,12,51,3,1,
10,12/20/2013,TRUE,59.85,3.443,0,0,0,0,0,130.158,7.545,1,126512,,2013,12,51,4,1,
10,12/26/2013,FALSE,73.38,4.151,0,0,0,164.58,0,129,8.494,1,126512,,2013,12,52,3,1,
10,12/27/2013,FALSE,76.03,4.186,0,0,0,3643.77,0,131.145,7.382,1,126512,,2013,12,52,4,1,
11,1/2/2013,FALSE,48.3,2.514,392.09,0,1.8,99.01,2929.43,214.62,7.368,0,207499,,2013,1,1,2,1,
11,1/3/2013,FALSE,85.79,3.648,0,0,19.39,0,6556.54,218.404,7.574,0,207499,,2013,1,1,3,1,
11,1/9/2013,FALSE,53.33,2.843,460.73,0,103,343.88,256.45,214.769,7.564,0,207499,,2013,1,2,2,1,
11,1/10/2013,FALSE,80.93,3.899,0,591.76,143.88,3324.17,0,219.368,7.574,0,207499,,2013,1,2,3,1,
11,1/16/2013,FALSE,62.61,3.63,4436,7040.02,46.67,187.42,0,224.347,6.833,0,207499,,2013,1,3,2,1,
11,1/17/2013,FALSE,88.3,3.575,0,0,36.58,0,0,218.728,7.567,0,207499,,2013,1,3,3,1,
11,1/23/2013,FALSE,73.74,3.473,509.88,0,11.72,0,0,217.967,7.551,0,207499,,2013,1,4,2,1,
11,1/24/2013,FALSE,84.94,2.577,28177.29,0,0,2938.52,10261.95,214.848,7.346,0,207499,,2013,1,4,3,1,
11,1/30/2013,FALSE,75.13,3.688,0,12.57,0,0,0,225.235,6.664,0,207499,,2013,1,5,2,1,
11,1/31/2013,FALSE,82.14,3.467,0,0,0,52,0,219.741,7.567,0,207499,,2013,1,5,3,1,
11,2/1/2013,TRUE,76.97,2.826,2984.54,0,0,0,5955.28,213.912,7.343,0,207499,,2013,2,5,4,1,
11,2/6/2013,FALSE,55.9,2.708,0,0,0,0,0,214.915,7.564,0,207499,,2013,2,6,2,1,
11,2/7/2013,FALSE,48.3,2.514,0,0,29333.06,0,0,214.62,7.368,0,207499,,2013,2,6,3,1,
11,2/8/2013,FALSE,91.44,3.533,0,0,0,0,0,219.15,7.567,0,207499,,2013,2,6,4,1,
11,2/13/2013,FALSE,71.13,2.78,0,0,0,833.67,0,213.672,7.343,0,207499,,2013,2,7,2,1,
11,2/14/2013,FALSE,52.79,2.561,0,0,0,873.47,0,214.648,7.368,0,207499,,2013,2,7,3,1,
11,2/15/2013,FALSE,75.13,3.688,0,0,2.16,0,2353.81,225.235,6.664,0,207499,,2013,2,7,4,1,
11,2/20/2013,FALSE,69.57,2.77,0,0,291.17,0,0,213.912,7.343,0,207499,,2013,2,8,2,1,
11,2/21/2013,FALSE,72.66,3.372,0,0,0,0,0,221.08,7.197,0,207499,,2013,2,8,3,1,
11,2/22/2013,FALSE,67.16,3.787,0,0,0,191.84,0,224.791,6.833,0,207499,,2013,2,8,4,1,
11,2/27/2013,FALSE,71.13,2.78,0,3,0,0,0,213.672,7.343,0,207499,,2013,2,9,2,1,
11,2/28/2013,FALSE,73.74,3.473,0,0,0,671.43,8759.63,217.967,7.551,0,207499,,2013,2,9,3,1,
11,3/1/2013,FALSE,77.64,2.854,103.81,0,0,0,1932.86,213.62,7.343,0,207499,,2013,3,9,4,1,
11,3/5/2013,FALSE,82.41,3.311,0,0,55805.51,0,0,225.444,6.334,0,207499,,2013,3,10,1,1,
11,3/7/2013,FALSE,76.97,3.907,38,0,10.52,0,0,219.127,7.574,0,207499,,2013,3,10,3,1,
11,3/8/2013,FALSE,79.97,3.81,0,645.86,0,0,0,219.024,7.574,0,207499,,2013,3,10,4,1,
11,3/12/2013,FALSE,59.69,3.159,2920.43,0,0,449.06,0,222.643,7.197,0,207499,,2013,3,11,1,1,
11,3/14/2013,FALSE,73.77,3.594,66.87,0,8.62,0,1205.23,226.969,6.034,0,207499,,2013,3,11,3,1,
11,3/15/2013,FALSE,55.03,2.943,0,4,0,0,0,214.699,7.564,0,207499,,2013,3,11,4,1,
11,3/19/2013,FALSE,61.11,3.555,12941.56,0,78.21,0,4210.7,224.132,6.833,0,207499,,2013,3,12,1,1,
11,3/21/2013,FALSE,83.44,3.227,0,0.5,0,0,2055.7,225.392,6.334,0,207499,,2013,3,12,3,1,
11,3/22/2013,FALSE,77.36,2.624,228.1,0,0,0,0,214.908,7.346,0,207499,,2013,3,12,4,1,
11,3/26/2013,FALSE,87.9,3.637,0,0,0,0,0,218.355,7.574,0,207499,,2013,3,13,1,1,
11,3/28/2013,FALSE,82.14,3.467,0,11.5,0,0,0,219.741,7.567,0,207499,,2013,3,13,3,1,
11,3/29/2013,FALSE,74.26,3.506,6835.61,36,0,0,0,226.987,6.034,0,207499,,2013,3,13,4,1,
11,4/2/2013,FALSE,75.13,3.688,0,247.61,0,990.89,0,225.235,6.664,0,207499,,2013,4,14,1,1,
11,4/4/2013,FALSE,53.96,2.625,228.1,0,0,0,0,214.675,7.368,0,207499,,2013,4,14,3,1,
11,4/5/2013,FALSE,64.21,3.734,1171.21,0,0,0,1613.36,224.717,6.833,0,207499,,2013,4,14,4,1,
11,4/9/2013,FALSE,83.01,2.642,11644.3,0,1.53,0,0,214.427,7.346,0,207499,,2013,4,15,1,1,
